label:ampakin[0].g
801
4.3875	0.556545
4.4125	0.553516
4.4375	0.550504
4.4625	0.547508
4.4875	0.544527
4.5125	0.541563
4.5375	0.538615
4.5625	0.535683
4.5875	0.532766
4.6125	0.529865
4.6375	0.52698
4.6625	0.52411
4.6875	0.521256
4.7125	0.518417
4.7375	0.515594
4.7625	0.512786
4.7875	0.509993
4.8125	0.507215
4.8375	0.504452
4.8625	0.501705
4.8875	0.498972
4.9125	0.496253
4.9375	0.49355
4.9625	0.490861
4.9875	0.488187
5.0125	0.485527
5.0375	0.482882
5.0625	0.480251
5.0875	0.477635
5.1125	0.475032
5.1375	0.472444
5.1625	0.46987
5.1875	0.467309
5.2125	0.464763
5.2375	0.46223
5.2625	0.459712
5.2875	0.457207
5.3125	0.454715
5.3375	0.452237
5.3625	0.449773
5.3875	0.447322
5.4125	0.444884
5.4375	0.44246
5.4625	0.440048
5.4875	0.43765
5.5125	0.435265
5.5375	0.432893
5.5625	0.430534
5.5875	0.428188
5.6125	0.425854
5.6375	0.423533
5.6625	0.421225
5.6875	0.418929
5.7125	0.416646
5.7375	0.414375
5.7625	0.412117
5.7875	0.409871
5.8125	0.407637
5.8375	0.405415
5.8625	0.403206
5.8875	0.401008
5.9125	0.398822
5.9375	0.396649
5.9625	0.394487
5.9875	0.392337
6.0125	0.390198
6.0375	0.388072
6.0625	0.385956
6.0875	0.383853
6.1125	0.381761
6.1375	0.37968
6.1625	0.37761
6.1875	0.375552
6.2125	0.373505
6.2375	0.37147
6.2625	0.369445
6.2875	0.367431
6.3125	0.365429
6.3375	0.363437
6.3625	0.361456
6.3875	0.359486
6.4125	0.357526
6.4375	0.355578
6.4625	0.353639
6.4875	0.351712
6.5125	0.349795
6.5375	0.347888
6.5625	0.345992
6.5875	0.344106
6.6125	0.342231
6.6375	0.340365
6.6625	0.33851
6.6875	0.336665
6.7125	0.33483
6.7375	0.333005
6.7625	0.33119
6.7875	0.329385
6.8125	0.327589
6.8375	0.325804
6.8625	0.324028
6.8875	0.322262
6.9125	0.320505
6.9375	0.318758
6.9625	0.317021
6.9875	0.315293
7.0125	0.313574
7.0375	0.311865
7.0625	0.310165
7.0875	0.308475
7.1125	0.306793
7.1375	0.305121
7.1625	0.303458
7.1875	0.301804
7.2125	0.300159
7.2375	0.298523
7.2625	0.296895
7.2875	0.295277
7.3125	0.293668
7.3375	0.292067
7.3625	0.290475
7.3875	0.288892
7.4125	0.287317
7.4375	0.285751
7.4625	0.284194
7.4875	0.282644
7.5125	0.281104
7.5375	0.279572
7.5625	0.278048
7.5875	0.276532
7.6125	0.275025
7.6375	0.273526
7.6625	0.272035
7.6875	0.270552
7.7125	0.269077
7.7375	0.267611
7.7625	0.266152
7.7875	0.264701
7.8125	0.263259
7.8375	0.261824
7.8625	0.260397
7.8875	0.258977
7.9125	0.257566
7.9375	0.256162
7.9625	0.254765
7.9875	0.253377
8.0125	0.251996
8.0375	0.250622
8.0625	0.249256
8.0875	0.247897
8.1125	0.246546
8.1375	0.245202
8.1625	0.243866
8.1875	0.242537
8.2125	0.241215
8.2375	0.2399
8.2625	0.238592
8.2875	0.237292
8.3125	0.235998
8.3375	0.234712
8.3625	0.233433
8.3875	0.23216
8.4125	0.230895
8.4375	0.229636
8.4625	0.228385
8.4875	0.22714
8.5125	0.225902
8.5375	0.22467
8.5625	0.223446
8.5875	0.222228
8.6125	0.221016
8.6375	0.219812
8.6625	0.218614
8.6875	0.217422
8.7125	0.216237
8.7375	0.215058
8.7625	0.213886
8.7875	0.21272
8.8125	0.211561
8.8375	0.210408
8.8625	0.209261
8.8875	0.20812
8.9125	0.206986
8.9375	0.205857
8.9625	0.204735
8.9875	0.203619
9.0125	0.20251
9.0375	0.201406
9.0625	0.200308
9.0875	0.199216
9.1125	0.19813
9.1375	0.19705
9.1625	0.195976
9.1875	0.194908
9.2125	0.193846
9.2375	0.192789
9.2625	0.191738
9.2875	0.190693
9.3125	0.189654
9.3375	0.18862
9.3625	0.187592
9.3875	0.186569
9.4125	0.185552
9.4375	0.184541
9.4625	0.183535
9.4875	0.182535
9.5125	0.18154
9.5375	0.18055
9.5625	0.179566
9.5875	0.178587
9.6125	0.177614
9.6375	0.176646
9.6625	0.175683
9.6875	0.174725
9.7125	0.173773
9.7375	0.172826
9.7625	0.171884
9.7875	0.170947
9.8125	0.170015
9.8375	0.169088
9.8625	0.168167
9.8875	0.16725
9.9125	0.166338
9.9375	0.165432
9.9625	0.16453
9.9875	0.163633
10.0125	0.162741
10.0375	0.161854
10.0625	0.160972
10.0875	0.160095
10.1125	0.159222
10.1375	0.158354
10.1625	0.157491
10.1875	0.156633
10.2125	0.155779
10.2375	0.15493
10.2625	0.154085
10.2875	0.153245
10.3125	0.15241
10.3375	0.151579
10.3625	0.150753
10.3875	0.149931
10.4125	0.149114
10.4375	0.148301
10.4625	0.147493
10.4875	0.146689
10.5125	0.145889
10.5375	0.145094
10.5625	0.144303
10.5875	0.143517
10.6125	0.142735
10.6375	0.141957
10.6625	0.141183
10.6875	0.140413
10.7125	0.139648
10.7375	0.138887
10.7625	0.13813
10.7875	0.137377
10.8125	0.136628
10.8375	0.135883
10.8625	0.135143
10.8875	0.134406
10.9125	0.133673
10.9375	0.132945
10.9625	0.13222
10.9875	0.131499
11.0125	0.130783
11.0375	0.13007
11.0625	0.129361
11.0875	0.128656
11.1125	0.127954
11.1375	0.127257
11.1625	0.126563
11.1875	0.125874
11.2125	0.125187
11.2375	0.124505
11.2625	0.123826
11.2875	0.123151
11.3125	0.12248
11.3375	0.121813
11.3625	0.121149
11.3875	0.120488
11.4125	0.119832
11.4375	0.119178
11.4625	0.118529
11.4875	0.117883
11.5125	0.11724
11.5375	0.116601
11.5625	0.115966
11.5875	0.115333
11.6125	0.114705
11.6375	0.11408
11.6625	0.113458
11.6875	0.112839
11.7125	0.112224
11.7375	0.111613
11.7625	0.111004
11.7875	0.110399
11.8125	0.109797
11.8375	0.109199
11.8625	0.108604
11.8875	0.108012
11.9125	0.107423
11.9375	0.106837
11.9625	0.106255
11.9875	0.105676
12.0125	0.1051
12.0375	0.104527
12.0625	0.103957
12.0875	0.103391
12.1125	0.102827
12.1375	0.102267
12.1625	0.101709
12.1875	0.101155
12.2125	0.100603
12.2375	0.100055
12.2625	0.0995097
12.2875	0.0989673
12.3125	0.0984279
12.3375	0.0978914
12.3625	0.0973578
12.3875	0.0968271
12.4125	0.0962994
12.4375	0.0957745
12.4625	0.0952524
12.4875	0.0947332
12.5125	0.0942169
12.5375	0.0937033
12.5625	0.0931926
12.5875	0.0926846
12.6125	0.0921794
12.6375	0.091677
12.6625	0.0911773
12.6875	0.0906803
12.7125	0.090186
12.7375	0.0896944
12.7625	0.0892055
12.7875	0.0887193
12.8125	0.0882357
12.8375	0.0877548
12.8625	0.0872764
12.8875	0.0868007
12.9125	0.0863276
12.9375	0.085857
12.9625	0.0853891
12.9875	0.0849236
13.0125	0.0844607
13.0375	0.0840004
13.0625	0.0835425
13.0875	0.0830871
13.1125	0.0826343
13.1375	0.0821838
13.1625	0.0817359
13.1875	0.0812904
13.2125	0.0808473
13.2375	0.0804066
13.2625	0.0799683
13.2875	0.0795324
13.3125	0.0790989
13.3375	0.0786678
13.3625	0.078239
13.3875	0.0778125
13.4125	0.0773884
13.4375	0.0769666
13.4625	0.076547
13.4875	0.0761298
13.5125	0.0757148
13.5375	0.0753021
13.5625	0.0748917
13.5875	0.0744835
13.6125	0.0740775
13.6375	0.0736737
13.6625	0.0732721
13.6875	0.0728728
13.7125	0.0724755
13.7375	0.0720805
13.7625	0.0716876
13.7875	0.0712969
13.8125	0.0709082
13.8375	0.0705217
13.8625	0.0701374
13.8875	0.0697551
13.9125	0.0693748
13.9375	0.0689967
13.9625	0.0686206
13.9875	0.0682466
14.0125	0.0678746
14.0375	0.0675046
14.0625	0.0671367
14.0875	0.0667707
14.1125	0.0664068
14.1375	0.0660448
14.1625	0.0656848
14.1875	0.0653268
14.2125	0.0649707
14.2375	0.0646166
14.2625	0.0642644
14.2875	0.0639141
14.3125	0.0635657
14.3375	0.0632192
14.3625	0.0628746
14.3875	0.0625319
14.4125	0.0621911
14.4375	0.0618521
14.4625	0.061515
14.4875	0.0611797
14.5125	0.0608462
14.5375	0.0605145
14.5625	0.0601847
14.5875	0.0598566
14.6125	0.0595304
14.6375	0.0592059
14.6625	0.0588832
14.6875	0.0585622
14.7125	0.058243
14.7375	0.0579255
14.7625	0.0576098
14.7875	0.0572958
14.8125	0.0569835
14.8375	0.0566729
14.8625	0.056364
14.8875	0.0560568
14.9125	0.0557512
14.9375	0.0554473
14.9625	0.0551451
14.9875	0.0548445
15.0125	0.0545456
15.0375	0.0542483
15.0625	0.0539526
15.0875	0.0536585
15.1125	0.053366
15.1375	0.0530751
15.1625	0.0527858
15.1875	0.0524981
15.2125	0.052212
15.2375	0.0519274
15.2625	0.0516443
15.2875	0.0513628
15.3125	0.0510829
15.3375	0.0508044
15.3625	0.0505275
15.3875	0.0502521
15.4125	0.0499782
15.4375	0.0497058
15.4625	0.0494348
15.4875	0.0491654
15.5125	0.0488974
15.5375	0.0486309
15.5625	0.0483658
15.5875	0.0481022
15.6125	0.04784
15.6375	0.0475792
15.6625	0.0473199
15.6875	0.047062
15.7125	0.0468054
15.7375	0.0465503
15.7625	0.0462966
15.7875	0.0460442
15.8125	0.0457932
15.8375	0.0455436
15.8625	0.0452954
15.8875	0.0450485
15.9125	0.044803
15.9375	0.0445588
15.9625	0.0443159
15.9875	0.0440743
16.0125	0.0438341
16.0375	0.0435952
16.0625	0.0433575
16.0875	0.0431212
16.1125	0.0428862
16.1375	0.0426524
16.1625	0.0424199
16.1875	0.0421887
16.2125	0.0419587
16.2375	0.04173
16.2625	0.0415026
16.2875	0.0412764
16.3125	0.0410514
16.3375	0.0408276
16.3625	0.0406051
16.3875	0.0403837
16.4125	0.0401636
16.4375	0.0399447
16.4625	0.039727
16.4875	0.0395104
16.5125	0.0392951
16.5375	0.0390809
16.5625	0.0388679
16.5875	0.038656
16.6125	0.0384453
16.6375	0.0382358
16.6625	0.0380273
16.6875	0.0378201
16.7125	0.0376139
16.7375	0.0374089
16.7625	0.037205
16.7875	0.0370022
16.8125	0.0368005
16.8375	0.0365999
16.8625	0.0364004
16.8875	0.036202
16.9125	0.0360047
16.9375	0.0358084
16.9625	0.0356133
16.9875	0.0354191
17.0125	0.0352261
17.0375	0.0350341
17.0625	0.0348431
17.0875	0.0346532
17.1125	0.0344643
17.1375	0.0342764
17.1625	0.0340896
17.1875	0.0339038
17.2125	0.033719
17.2375	0.0335352
17.2625	0.0333524
17.2875	0.0331706
17.3125	0.0329898
17.3375	0.03281
17.3625	0.0326312
17.3875	0.0324533
17.4125	0.0322764
17.4375	0.0321005
17.4625	0.0319255
17.4875	0.0317515
17.5125	0.0315784
17.5375	0.0314063
17.5625	0.0312351
17.5875	0.0310649
17.6125	0.0308955
17.6375	0.0307271
17.6625	0.0305596
17.6875	0.0303931
17.7125	0.0302274
17.7375	0.0300626
17.7625	0.0298988
17.7875	0.0297358
17.8125	0.0295737
17.8375	0.0294125
17.8625	0.0292522
17.8875	0.0290928
17.9125	0.0289342
17.9375	0.0287765
17.9625	0.0286196
17.9875	0.0284636
18.0125	0.0283085
18.0375	0.0281542
18.0625	0.0280007
18.0875	0.0278481
18.1125	0.0276963
18.1375	0.0275453
18.1625	0.0273952
18.1875	0.0272459
18.2125	0.0270974
18.2375	0.0269497
18.2625	0.0268028
18.2875	0.0266567
18.3125	0.0265114
18.3375	0.0263669
18.3625	0.0262232
18.3875	0.0260802
18.4125	0.0259381
18.4375	0.0257967
18.4625	0.0256561
18.4875	0.0255162
18.5125	0.0253771
18.5375	0.0252388
18.5625	0.0251013
18.5875	0.0249644
18.6125	0.0248284
18.6375	0.024693
18.6625	0.0245584
18.6875	0.0244246
18.7125	0.0242914
18.7375	0.024159
18.7625	0.0240274
18.7875	0.0238964
18.8125	0.0237661
18.8375	0.0236366
18.8625	0.0235078
18.8875	0.0233796
18.9125	0.0232522
18.9375	0.0231254
18.9625	0.0229994
18.9875	0.022874
19.0125	0.0227493
19.0375	0.0226253
19.0625	0.022502
19.0875	0.0223794
19.1125	0.0222574
19.1375	0.0221361
19.1625	0.0220154
19.1875	0.0218954
19.2125	0.0217761
19.2375	0.0216574
19.2625	0.0215393
19.2875	0.0214219
19.3125	0.0213052
19.3375	0.021189
19.3625	0.0210735
19.3875	0.0209587
19.4125	0.0208444
19.4375	0.0207308
19.4625	0.0206178
19.4875	0.0205054
19.5125	0.0203937
19.5375	0.0202825
19.5625	0.0201719
19.5875	0.020062
19.6125	0.0199526
19.6375	0.0198439
19.6625	0.0197357
19.6875	0.0196281
19.7125	0.0195212
19.7375	0.0194148
19.7625	0.0193089
19.7875	0.0192037
19.8125	0.019099
19.8375	0.0189949
19.8625	0.0188914
19.8875	0.0187884
19.9125	0.018686
19.9375	0.0185841
19.9625	0.0184828
19.9875	0.0183821
20.0125	0.0182819
